Word	FREQ
showprocessinfogetdlgitemhwnd 1
showprocessinfohwnd 1
showwindowgetdlgitemhwnd 1
si2 1
silicon 1
silvestri 1
singleobject 1
sion 1
sioninfoex 1
siredaccess 1
siro 1
size 1
sizeofidh 1
sizeofinth 1
sizeofjobl 1
sizeofmbi 1
sizeofosv 1
sizeofosversioninfo 1
sizeofosversioninfoex 1
sizeofpjoacp 1
sizeofpjobai 1
sizeofpvoid 1
sizeofsaprocess 1
sizeofsathread 1
sizeofstartupinfo 1
sizeofstruct 1
sizeoftp 1
sizeofwchar 1
sleepdword 1
smithi 1
solium 1
sortstringsort 1
spawn 1
speci 1
specified 1
spell 1
sphaerophrya 1
spirotricha 1
spongilla 1
sprintf 1
spyxx 1
srnrn 1
srs0 1
ss 1
sscanf 1
stackreserv 1
standard 1
startf 1
startfforceoff 1
startfrunfullscreen 1
startfusecountchar 1
startfusefillattribut 1
startfuseposit 1
startfuses 1
startfusestdhandl 1
starvat 1
stdargh 1
stdlibh 1
sthos 1
stieda 1
stopwatch 1
stopwatchnow 1
storag 1
stprintftcschrsz 1
strcata 1
strcatchar 1
strcatw 1
strchrconst 1
strcmpconst 1
strcmpi 1
strcpychar 1
strerrorstrerror 1
string 1
stringreverseapstr 1
stringreversewpwidecharstr 1
stringreversewpwstr 1
strlenconst 1
strlenpmultibytestr 1
strongylus 1
strфункции 1
sual 1
subsystem 1
success 1
suit 1
summat 1
suspendedn 1
suspendprocessdword 1
suspendthreadhandl 1
suspendthreadhthreadprimari 1
suspens 1
sw 1
swhide 1
switchdesktop 1
swpnomov 1
swpnosiz 1
swprintf 1
swshow 1
sybas 1
systematiko 1
systemnotepadex 1
systemparametersinfo 1
sz20 1
sz2000 1
sza100 1
szbuffer100 1
szcmdline 1
szcmdline1024 1
szcsdversion 1
szcsdversion128 1
szcurdir 1
szcurdirmaxpath 1
szerror0 1
szmodulepath1024 1
szpathmaxpath 1
szschedulingclass 1
szschedulingclass2 1
szstring0 1
szstring100 1
szw100 1
tabl 1
taenia 1
taeniarhynchus 1
tatus 1
tcscmpmeszexepath 1
tcsrchrpeszexefil 1
tcsrchrsz 1
tdoserrno 1
tegenaria 1
tenella 1
tentaculata 1
termi 1
terminateuint 1
terodera 1
terrno 1
testacea 1
tetpdeltapri 1
tetrabranchia 1
tetranychida 1
teuthida 1
text0 1
text14 1
textact 1
textbaseaddr 1
textcmd 1
textd 1
textenviron 1
textfilenam 1
texthighest 1
textimagaddr 1
textj 1
textjoblab 1
textnew 1
textnon 1
textoutw 1
textpag 1
textpathnam 1
textpeak 1
textperiod 1
textpid 1
textpriorityclassd 1
textprocessb 1
textprocessc 1
textreadsi64u 1
textrealtim 1
textrnmodul 1
textrnthread 1
textschedul 1
textsiz 1
texttim 1
texttoo 1
texttot 1
textunknown 1
textwordpad 1
textwritei64u 1
tfpecod 1
th32cssnapthread 1
th32parentprocessid 1
thalassophysapelagica 1
thandl 1
thelyphonus 1
thhowmanyheap 1
this 1
thisperiod 1
thmodulefirstm 1
thmodulenextm 1
thprocessfirstp 1
thprocessnextp 1
thrdaddr 1
thread32firsthsnapshot 1
thread32nexthsnapshot 1
threadfirstpthreadentry32 1
threadfunc 1
threadn 1
threadnextpthreadentry32 1
threadprioritybelownorm 1
threadprioritylowest 1
threadprioritynorm 1
threadsd 1
thth32cssnapal 1
ththreadfirstt 1
ththreadnextt 1
tia 1
tii 1
timer 1
tingchang 1
tion 1
tls 1
tlssetvaluetlsindex 1
todarod 1
tokenadjustprivileg 1
tokenprivileg 1
tolow 1
tomultibyt 1
toolhelp 1
toolhelpфункциями 1
topusprofundorum 1
total 1
toupper 1
toxocara 1
toxoplasma 1
tpprivilegecount 1
tpprivileges0attribut 1
tpprivileges0luid 1
tpxcptinfoptr 1
tracheata 1
translat 1
tredecimgut 1
tredecimguttatus 1
trichodina 1
trichomona 1
trichomonadida 1
tritici 1
trombea 1
tropica 1
troup 1
tttknit 1
tyattribut 1
tyiorch 1
tyranicus 1
u 1
ui 1
uirestrict 1
unicode 1
unicodeаналоги 1
unicodeверсиях 1
unicodeсимвол 1
unicodeсимвола 1
unicodeсимволы 1
unicodeстрокой 1
unicodeфункцию 1
unio 1
unionida 1
unisi 1
up 1
updat 1
upinfo 1
urtica 1
usag 1
user32dl 1
userhandlegrantaccess 1
userprofil 1
userprofilemi 1
userобъект 1
userобъектами 1
userобъектом 1
util 1
uttr 1
vaendarglist 1
vaginali 1
validhandl 1
valu 1
varname1varvalue10 1
varname2varvalue20 1
varname3varvalue30 1
varnamevarvalu 1
varnamexvarvaluex0 1
vastartarglist 1
vegetabilia 1
verand 1
verbuildnumb 1
vergreat 1
vergreaterequ 1
verifi 1
verifyversioninfoosv 1
verless 1
verlessequ 1
verminorver 1
verntdomaincontrol 1
veror 1
verplatformwin32 1
verplatformwin32cehh 1
verplatformwin32window 1
verservicepack 1
verservicepackmajor 1
verset 1
versioninfo 1
versuitebackoffic 1
versuitecommun 1
versuitedatacent 1
versuiteembeddednt 1
versuiteenterpris 1
versuitesmallbusi 1
versuitesmallbusinessrestrict 1
versuitetermin 1
verticillium 1
viii 1
virtual 1
virtualqueryexhprocess 1
viviparus 1
vmmapex 1
vniii 1
vol 1
volvoxglob 1
vortfcella 1
vox 1
vpnoro 1
vstprintftcschrsz 1
vие 1
waitabl 1
waitfor 1
waitfordebugev 1
waitforinputidl 1
waitformultipleobjects2 1
waitforsingleobjectghthreadiocp 1
waitforsingleobjecthandl 1
waitforsingleobjectpihprocess 1
waitobject0 1
wasctimebuf 1
wcscat 1
wcscatwchart 1
wcschrconst 1
wcscmp 1
wcscmpconst 1
wcscmpi 1
wcscpywchart 1
wcslen 1
wcslenconst 1
wcslenpwidecharstr 1
webбраузером 1
webбраузеры 1
webсервер 1
webузел 1
webузла 1
westw 1
when 1
widechar 1
widechartomultibytecpacp 1
will 1
win32фун 1
windowexw 1
windows 1
windowsприложениях 1
windowsпрограммист 1
windowsфункцию 1
winmaingetmodulehandlenul 1
winuserh 1
winver 1
wmainargc 1
wmkeydown 1
wmpaint 1
wmset 1
wmsettingchang 1
wmsize 1
wmtimer 1
wmuser 1
wnamebuf0 1
wnamebuf1 1
woodi 1
workspac 1
wpgmptr 1
wr 1
writeoperationcount 1
writetransfercount 1
wsprintf 1
wsprintfsz 1
wsprintfszcmdlin 1
wtmpfile 1
wtmpnam 1
wtoken 1
wwin 1
wwinmaingetmodulehandlenul 1
wwwuni 1
wwwunicodeorg 1
xhiiiio 1
xiii 1
xiphosura 1
xiv 1
xoud 1
xv 1
xviii 1
xyzwork 1
yкоординаты 1
zero 1
zi 1
zoomastigophorea 1
ztimi 1
абзац 1
абиотические 1
абстрагирование 1
абстрактная 1
абстрактным 1
ав 1
автома 1
автоматическое 1
авторы 1
автотроф 1
автотрофный 1
агамонта 1
агапеа 1
агробиоценозе 1
адми 1
администратор 1
администратора 1
администраторов 1
администратору 1
адоле 1
адолеска 1
адолескарии 1
адолескарий 1
адресному 1
адресные 1
адресным 1
адресом 1
аж 1
азовского 1
азота 1
азоте 1
азотом 1
азотфиксирующие 1
аих 1
акапливаются 1
акарапидоз 1
акариформные 1
акклиматизация 1
аккомодации 1
аксона 1
аксоном 1
аксону 1
аксоподии 1
актив 1
активация 1
активен 1
активизацию 1
активизация 1
активизируем 1
активирует 1
активная 1
активному 1
активности 1
активную 1
актиний 1
актиния 1
актино 1
актиноспоридии 1
акула 1
ал 1
алгоритме 1
алгоритмы 1
ализировать 1
ализирует 1
ализируйте 1
алхимии 1
алый 1
аль 1
альвеокок 1
альвеококка 1
альная 1
альной 1
альную 1
альный 1
алюминий 1
амбарные 1
аме 1
амебам 1
амебиаз 1
амебо 1
амебоид 1
амебоидные 1
амебоидным 1
амебоцитам 1
амебоцитов 1
амебу 1
американскому 1
амета 1
ами 1
амилоли 1
амилолитических 1
амилолитической 1
аморфной 1
амфитрите 1
ана 1
анабиозе 1
анабиозу 1
анализировать 1
аналог 1
аналогичная 1
аналогично 1
аналогичны 1
аналогичные 1
аналогия 1
анальному 1
анаморфозом 1
анатомия 1
анаэробного 1
анаэробным 1
ангвины 1
ангеннальные 1
английского 1
анемия 1
анимальное 1
анимальный 1
анонимный 1
анофе 1
антагонисты 1
антен 1
антеннальные 1
антилопы 1
антимикробными 1
аорта 1
апикальный 1
апикальным 1
аппара 1
аппаратов 1
апплете 1
арабский 1
арабского 1
аргонавт 1
аргонавта 1
аргу 1
аргументированной 1
аргументы 1
аре 1
ареалах 1
ареале 1
ареалом 1
арины 1
арифметики 1
арктических 1
армянский 1
артериальная 1
артерий 1
артериям 1
архи 1
архианнелиды 1
архитектуру 1
арцелла 1
ас 1
асимметричная 1
аскаридам 1
аскаридии 1
аскаридий 1
аскаридио 1
аскаридиоз 1
аскаридия 1
аскаридоза 1
аскаридозами 1
аскаридозом 1
аскаридой 1
аскариду 1
асцетоспоридии 1
атомарного 1
атомы 1
атри 1
атрофи 1
атрофированы 1
аттрактан 1
аттрактанты 1
аутоинвазия 1
аутотомии 1
афелен 1
ацелопо 1
аэрации 1
ая 1
база 1
базаль 1
базальные 1
базирую 1
базо 1
базового 1
базовое 1
базовой 1
базовую 1
базой 1
бай 1
байтами 1
байтовое 1
байтовыми 1
баклажан 1
бактериальной 1
бактерией 1
балантидий 1
балантидиоз 1
балантидия 1
баррету 1
барьерными 1
батываемых 1
бачи 1
бают 1
ббльшая 1
бегают 1
бегающие 1
бегу 1
бедра 1
бедро 1
безвредны 1
бездействует 1
бездисковых 1
беззащитными 1
беззубок 1
безопасна 1
безопасной 1
безопасную 1
безопасный 1
безраковинным 1
безусловно 1
белая 1
белка 1
белко 1
белковое 1
белковую 1
белковые 1
беллярии 1
беллярий 1
белова 1
беловатой 1
беловатые 1
белое 1
белые 1
белый 1
бель 1
белье 1
бентонектонные 1
бентонектонным 1
бентопелагических 1
бентосные 1
бентосных 1
берегам 1
береговой 1
берная 1
берные 1
берущих 1
бескисло 1
бескислородным 1
бесконечности 1
бесконечных 1
беспозвоночные 1
беспозвоночными 1
бесполо 1
бесполостные 1
бесполыми 1
бесскорлупных 1
бессмыс 1
бессмыслен 1
бесспорно 1
бесцветна 1
бесцветная 1
бетаверсиях 1
би 1
библиоте 1
библиотечных 1
бились 1
билы 1
бинарное 1
бинарной 1
био 1
биогельминтов 1
биогене 1
биогенные 1
биогумуса 1
биозе 1
биойствен 1
биоло 1
биологии 1
биологиче 1
биологическая 1
биологические 1
биологический 1
биологическое 1
биологическом 1
биологическому 1
биологическую 1
биотических 1
биофильт 1
биофильтраторов 1
биохимические 1
биохимический 1
биоценоз 1
биоценоза 1
биоэнергетических 1
бирающих 1
биссуса 1
бит 1
битами 1
битах 1
бите 1
бити 1
битовые 1
бичевидных 1
бичом 1
бла 1
благополучно 1
благоприят 1
благоприятную 1
блас 1
бластомера 1
бластомеры 1
бластопор 1
бластоце 1
бластоцеля 1
бластула 1
бластулу 1
блем 1
блемах 1
ближается 1
ближайшем 1
ближе 1
близкий 1
близко 1
блоками 1
блокирован 1
блокировке 1
блокирует 1
блохами 1
блохи 1
блю 1
блюдают 1
богата 1
богатое 1
богатый 1
богатыми 1
богатых 1
бодно 1
бодноживущие 1
бодные 1
боен 1
бождается 1
бока 1
бокала 1
бокалов 1
бокаловидной 1
боководных 1
боконервные 1
бокоплав 1
бокоплавы 1
болевание 1
болеваний 1
болез 1
болезненное 1
болезненны 1
болезненный 1
болезнетворной 1
болезнях 1
болотные 1
болотных 1
болынинст 1
больныхжи 1
больший 1
большими 1
большинст 1
большинством 1
большинству 1
болями 1
бонелия 1
бор 1
бородавки 1
бородавок 1
бороздка 1
борьба 1
борьбу 1
ботать 1
ботающих 1
ботки 1
ботку 1
боту 1
ботчики 1
боты 1
брана 1
брасывается 1
брасываются 1
бриональная 1
бритвы 1
бритсйшие 1
бродяжки 1
бродячие 1
брожения 1
бронзовок 1
бронхи 1
бронхита 1
бронхопневмонии 1
бросаны 1
брюхе 1
брюхоно 1
брюхоресничная 1
брюхоресничные 1
брюхоресничный 1
брюхоресничных 1
брюшно 1
брюшном 1
брюшному 1
брюшную 1
брюшным 1
брюшными 1
бугорки 1
будущую 1
буквально 1
букву 1
буквы 1
булево 1
булевым 1
бульбусов 1
буравчика 1
бурого 1
бурсой 1
бурсы 1
бурую 1
бурые 1
бутивном 1
буты 1
бутылковидных 1
бухает 1
бый 1
бым 1
быстрого 1
быстродействие 1
быстрой 1
быстрому 1
быстротечную 1
быстрый 1
быстрым 1
быховским 1
быча 1
бычьему 1
бьггь 1
бэром 1
бяи 1
в10ми11м 1
ваемое 1
ваете 1
важная 1
важней 1
важнейшая 1
важнейших 1
важны 1
вал 1
валериановой 1
валиками 1
валики 1
валикообразные 1
вались 1
вана 1
ванием 1
ванию 1
вано 1
варенные 1
вариан 1
вариантах 1
вариантов 1
варианты 1
варительные 1
варь 1
варьи 1
варьировать 1
вателей 1
вателем 1
ватель 1
вательного 1
вательными 1
вательский 1
вательского 1
вателю 1
вашу 1
ваются 1
вающими 1
вающую 1
вблизи 1
вбуравливаются 1
ввде 1
введен 1
введена 1
введение 1
введения 1
введете 1
введя 1
ввел 1
ввернутая 1
ввернутой 1
ввернутую 1
ввинчивается 1
вво 1
вводавыво 1
вводвывод 1
вводиг 1
вводите 1
вводить 1
вводиться 1
вводом 1
вводомвыво 1
вводувыво 1
вводувыводу 1
вводя 1
вдаются 1
вдовой 1
вдумайтесь 1
вегетативными 1
вегетации 1
вегетационного 1
вегетационный 1
ведение 1
ведению 1
веденная 1
ведется 1
веду 1
ведущая 1
ведущего 1
ведущим 1
века 1
веков 1
великан 1
великий 1
великобритании 1
величину 1
величины 1
венах 1
венного 1
венном 1
венный 1
венным 1
венозные 1
венозных 1
веносной 1
венца 1
венцом 1
венчики 1
венчиков 1
вень 1
веобразных 1
верб 1
верблюд 1
веретено 1
веретенообразная 1
веретенообразное 1
вержены 1
верить 1
вернется 1
вероятных 1
версальные 1
верси 1
версиями 1
вертлуг 1
вертлуга 1
вертячки 1
верх 1
верхнем 1
верхнему 1
верхностью 1
верхнюю 1
вершения 1
вершинах 1
весел 1
весеннего 1
весит 1
веская 1
веских 1
весны 1
вестно 1
вестны 1
весят 1
ветвей 1
ветвистого 1
ветвистый 1
ветвистых 1
ветвлена 1
ветвящиеся 1
ветка 1
ветки 1
веточек 1
веточка 1
веточках 1
ветровой 1
ветствующий 1
веческой 1
вешних 1
вещам 1
вещах 1
вещест 1
веществаингибиторы 1
вза 1
взаимном 1
взаимодей 1
взаимодейст 1
взаимодействие 1
взаимодействии 1
взаимодействовал 1
взаимодействуют 1
взаимодействуя 1
взаимоисключающими 1
взаимоисключающих 1
взаимоотношениях 1
взаимосвязаны 1
взаимосвязи 1
взаимосвязь 1
взбираясь 1
взвеси 1
взвешенное 1
взвешенных 1
взду 1
взмахи 1
взрос 1
взрослым 1
взять 1
вив 1
видели 1
видео 1
видеть 1
види 1
видим 1
видит 1
видно 1
видные 1
видо 1
видовая 1
видовдвойников 1
видовом 1
видовые 1
видоиз 1
видоизмененная 1
видоизмененными 1
видоизмененных 1
видят 1
вием 1
вижность 1
визуальной 1
вика 1
вил 1
вилегии 1
вилочка 1
вина 1
винницкой 1
виной 1
вированной 1
вированному 1
виртуального 1
виртуальное 1
виртуальную 1
висит 1
висцераль 1
висцеральным 1
витаминов 1
вителей 1
вительные 1
витием 1
вития 1
витках 1
виты 1
вить 1
вицы 1
вичного 1
вища 1
вию 1
вкладка 1
включа 1
включае 1
включают 1
включаются 1
включающие 1
включающий 1
включен 1
включение 1
включением 1
включений 1
включения 1
включениями 1
включенному 1
включенный 1
включенными 1
включенных 1
включены 1
включила 1
включит 1
включите 1
вкратце 1
вкуса 1
вла 1
влагалища 1
влаги 1
владевший 1
владеет 1
владельцу 1
владеть 1
влажная 1
влажной 1
влажные 1
власоглав 1
властью 1
влево 1
влечет 1
вливается 1
влия 1
влиянием 1
влиянии 1
влиять 1
влияющие 1
вме 1
вмес 1
вмешиваясь 1
вн 1
внедрившейся 1
внедрившиеся 1
внесения 1
внести 1
внеся 1
внеш 1
внешнего 1
внешним 1
внешняя 1
вносим 1
вносит 1
внс 1
внугрь 1
внуком 1
внутрен 1
внутренне 1
внутреннем 1
внутренности 1
внутренностного 1
внутривидовой 1
внутривидовые 1
внутриклеточно 1
внутриклеточным 1
внутриклеточных 1
внутриутробное 1
внутриутробный 1
внучатые 1
внушительный 1
внушительных 1
внятное 1
вовидные 1
вовлекаются 1
вовлекая 1
вовлечения 1
вогруди 1
водная 1
водно 1
водного 1
водном 1
водному 1
водным 1
водоплавающей 1
водоплавающих 1
водорос 1
водохрани 1
водяной 1
водяные 1
водяными 1
водятся 1
вождаются 1
возбуждение 1
возврате 1
возвращаем 1
возвращаемый 1
возвращаемым 1
возвращала 1
возвращаться 1
возвращен 1
возвы 1
воздействием 1
воздействия 1
воздействиям 1
воздействовать 1
воздействует 1
воздействуют 1
воздерживаюсь 1
воздухоносные 1
воздушную 1
воздушными 1
возились 1
возлагает 1
возложив 1
возмож 1
возможен 1
возможна 1
